Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Bwd IAT Total,SYN Flag Count,ACK Flag Count,Label
80,1119620.957866092,8420,2763,317781.3402758256,235637.88940882045,817.0911746259469,60.5148605334101,121.90232426839799,1239.8671573425925,48.39662874535101,76.59836559550352,381183.91032864637,14750.453790646754,3.9720355638957416,0.36554743179597393,72.16783387198558,0.798604153137166,217854.99538474495,483609.12180091866,393,189,DDoS
80,31827752.386673372,15,144,9517.628492369891,2978.2921375348405,1178.4166189026394,32.12782369270022,452.9785816947326,1122.2576332662247,30.24127773211538,118.84826923023668,3905.911889837015,763.2058298415556,3.4414791721419915,3.5545762532511116,83.5141776978673,0.7062725446035933,478776.66128001455,368720.33466152876,19,5,BENIGN
53,30721615.133339755,129,28,9770.864897665786,3230.9562026656918,1000.5358193330025,48.81171313855908,746.3943442930795,1153.8135790215788,16.473948937966764,117.38350713470267,1914.4279843989684,604.7430988077919,5.344142135814999,4.134964388177319,60.465608253406266,0.8724750375584619,861230.2954714219,429704.9031295289,3,15,BENIGN
80,19135089.62763956,119,82,4358.965251783258,2721.6879099970192,456.3339770579533,94.51379374517546,667.188339573728,125.72002542884817,33.70393581420392,301.3005217437047,1514.6774662179703,791.1515916192252,5.954446517466397,2.4340850216433387,70.882425728389,0.8086688472989831,356337.8927745816,202541.77836136613,8,41,BENIGN
53,19156106.508035176,406,218,2502.244363520261,3567.422318769437,1471.9610773009529,98.33564902077119,596.6937840060209,831.345569006795,56.095467619394334,127.46789073435646,3058.558243565575,604.037487108815,0.46057791346669064,4.726788523383712,42.13554803285067,0.04409309126114674,964552.784546099,237644.2573147413,9,50,BENIGN
8080,17100893.15333599,249,227,5408.427259771095,639.6523972195259,1221.320020767721,43.439174483575805,592.3186535987852,743.3245078419117,0.25380531878312906,399.49306376347465,8475.919629377488,951.0075921598689,3.2276899405546406,4.915264131399704,50.32283269386375,0.9147451708281693,364257.3558681625,479415.07956416137,14,22,BENIGN
8080,877362.6538943499,8875,2650,359111.27337745635,244039.4532429835,1304.024853989325,44.489584209284104,356.9168589590886,1367.7236316179903,74.97670966659133,56.56932932832812,280018.87465451204,44832.475438851594,5.592291365742615,4.393808592304679,73.95506022039048,0.9603274470971745,146768.41742427956,178863.53029748373,168,177,DDoS
53,35617178.57051987,140,182,1412.026452528247,897.43045640631,1292.482591996303,0.02832887371840842,371.0726473291467,431.2651247402628,95.6843002928829,239.58171499154142,4540.878181842176,734.2889295596037,3.2725407812773426,3.839219758584036,18.096365438176782,0.5587355876159946,521445.163833156,429928.3382806812,1,8,BENIGN
80,7808217.796637782,129,134,2154.4729133136752,2466.0895897597857,334.8816308851864,16.764082639861677,679.0394156722259,1291.5873360557346,37.41721173492433,319.40910166459554,6778.284857088665,132.92069295103568,1.160750244260554,0.6212410969939682,10.885950503806225,0.6676617708315974,320421.15984685085,214537.34371202302,20,18,BENIGN
22,31925171.442674886,172,166,7408.675667288469,861.0367591112868,443.9049017236223,0.1758460242429205,562.9374232633895,1480.0769998857425,57.98052793499815,236.07620229156868,3878.9819203263646,171.14294938952844,7.013779304206397,4.397614110306605,70.57766320463966,0.9036590294890031,312062.6865410971,206326.62533611877,6,15,BENIGN
22,44298267.34884626,61,219,8964.06604594407,1914.07808750607,936.9664317559602,23.33512115979064,305.5980653447779,643.950141762977,16.590602514790255,208.17474348691604,7401.106366066208,880.2161740975013,5.375157572372586,3.2258706706084936,27.213584331884224,0.24444577683327143,864802.7735768097,442970.74419641664,19,21,BENIGN
22,48124206.05994615,393,231,3934.139105303365,4732.051809505002,1486.7438237596139,84.88077943386646,347.2613657024086,731.0852504145261,64.12412846552542,369.5827605564683,6086.591992297559,369.4985980833755,1.8199209656965685,2.159681942438634,63.39656443232508,0.05751307852100689,479451.16064915684,246995.29911178307,18,5,BENIGN
8080,1919883.921223897,358,194,7299.09760003156,4995.840074479818,301.6302654711061,41.972483451925626,643.1848004133265,872.5493563594125,69.78562928848132,200.75926941757697,4881.444219484714,310.15266852876346,3.145847670399313,4.836003846809486,10.450766119943406,0.23158414745606684,814216.3108353469,148327.2487525259,18,40,BENIGN
53,38407039.55437866,183,86,5682.831021936461,1444.452036807313,795.6423136630287,48.508492803658,507.87294141649375,208.89659677709753,67.46605137359012,246.78534748023634,5866.479275638181,399.4280869644533,8.992089758652284,0.9061300944696669,76.99046341399998,0.32002943491603,311351.8684778735,254807.6224711141,0,41,BENIGN
443,16036601.72034104,495,119,6277.013894075928,619.8992399773538,379.17508763294745,71.68771309212603,332.48761227852674,808.8065249262828,24.926574065856975,256.2790472171623,4012.98023260831,839.2824247569778,4.896123986465027,2.6571821864665783,56.171989475989754,0.42724358396309253,821531.3943748261,307265.1503534289,2,30,BENIGN
8080,1218392.2593354834,6230,2427,276108.5768787748,135493.10833954078,913.8292784828806,40.506309748487155,159.74105448395855,1347.7537153126034,32.43789132668709,129.3109102848657,264516.2418678765,35507.46716634651,2.997523445823305,3.770854322052809,23.674790628715158,0.9623105309179812,625065.7522582454,444963.65267036547,403,188,DDoS
22,39480714.52499037,22,132,3772.3303861565114,804.5477553156613,1386.8007913645622,37.59728282499489,610.6680191386647,680.5243762898056,64.29775888914145,388.0597644040552,3486.5364983378377,536.1376134840441,6.74237176397676,2.6832491179755746,70.1991628468683,0.0417076925752237,986701.7294780177,80235.5197387123,9,7,BENIGN
22,28029127.342929825,172,49,1542.9719076393294,3645.9664128908216,990.3831964308367,1.3886542804521285,472.96341377071343,459.8369839373102,16.773643771608494,304.59991381882344,8083.101422885587,800.018896582924,0.10820393264698233,2.100666010293207,58.64302757239956,0.9519082648251992,495201.49061694666,347949.72185793094,6,8,BENIGN
443,23667885.97333889,333,5,6525.801929458995,2307.5099397338245,675.8171337656676,31.98736961806149,287.67101012978605,912.9269124608039,96.04349344891652,121.26488131316677,3449.861231350687,260.28561253936294,6.570837838843699,4.637210783408719,15.158487514071041,0.050530733071532115,317309.7029383688,57699.77662989837,2,9,BENIGN
53,16153959.365015516,227,179,4184.33813718627,719.4788765494869,496.2673297289918,96.91755848154314,794.2661659890888,625.0759539829638,74.5613129857658,252.02150851985084,6461.088333926911,468.8259386874951,4.834059123206345,0.38262562892412744,40.751772352652225,0.3817489328458253,100092.97701841527,263079.82099646004,7,21,BENIGN
8080,12494301.546961071,195,199,7342.437435102069,3015.2740689792813,344.711810848891,96.26028041797974,277.45477916820744,359.56365147194134,4.520774594884536,288.6577565500254,1453.4257255449938,332.93185111584637,3.7223345688361413,4.278290847667953,19.706291005632927,0.3489079316801463,132866.2282971156,450582.6932707668,16,13,BENIGN
80,55061602.65975424,314,182,6182.0436228570115,2359.7306690753385,993.6093049914774,41.179602649592915,617.8025970673496,1424.208361814516,60.75077147358934,155.94562861567084,9025.758022766026,913.429887883485,0.21971273892814866,3.9627036383517864,64.23708662085818,0.6996255746736713,480319.0615421725,358486.3744925706,11,26,BENIGN
8080,14722780.254846962,84,70,6547.728751336938,3297.6800786750823,925.9084191176015,40.206209578388005,367.2348042089435,511.2948949210691,21.960234471542528,276.80126236169815,3056.3715541444076,940.4295372198234,3.8170749515586557,3.7175570493904635,15.104208283957865,0.5612334950639825,359371.24409402476,150403.4793384362,7,10,BENIGN
22,46880083.06212081,231,40,6825.033401875446,4566.359598137515,541.7661129402206,3.3945018495206036,769.7655959872412,897.8789250977295,44.479572376398814,397.68910250120007,6497.950897510071,788.9119626734266,7.994644470203092,4.948249657242793,58.33915442837744,0.08829767158134998,943160.0062759932,362578.3989931434,8,29,BENIGN
443,116423.48885514474,8094,2942,327401.96780742315,135952.43211473548,702.9824749513627,29.974402486360464,272.44782875864064,147.46461305447008,42.40183379136609,147.33772624912473,490912.79027660575,24507.10730069339,8.092870363447696,3.817021242647122,37.52961457095107,0.7540893069464707,738517.1129384884,304075.5714600788,476,117,DDoS
8080,51986316.362648085,12,246,8502.194403467529,2947.7927843439393,109.6980669255674,57.416951050177666,451.2463752866482,707.8639009085076,34.45781236546589,256.7321787990047,5647.464619352946,332.03914985662504,4.456674871010939,2.1696764209518276,54.60137686623361,0.16664547538587257,535830.8778524521,147923.0480270125,3,43,BENIGN
443,55165967.36746099,44,74,7928.912713035989,964.3765137812595,1189.9360205273933,49.02837092967606,502.2210597988205,917.7407086331534,84.4812958581051,326.8434807688528,8559.547033116774,723.8151617711117,5.5574542191247325,3.6754080613107885,67.04639574901391,0.2713395336022434,540657.0779922574,308831.40233757475,7,44,BENIGN
8080,8151010.006854825,385,188,2084.710174741641,4293.865247190504,1201.3124336681608,50.14316170314468,300.32776962952465,278.1079888849771,46.0174776554635,326.082540019483,4396.477484621204,478.1382875619194,3.272946074868085,4.562678409291852,70.17550993877862,0.7036222649075122,718651.5946958422,300034.0861388461,5,31,BENIGN
80,42846265.48897468,91,80,3148.3875782846367,1026.6154458384199,692.5386646433468,0.9114455892207385,487.2094733314692,1454.1964442906358,38.80193148857707,349.21975212237965,5304.532530064951,888.2042230087513,7.3120044467142105,1.5816469633099883,27.49431889080998,0.21486431146116255,148690.21572192266,58940.157298842816,2,11,BENIGN
8080,1789692.0081761118,8321,774,264809.4989307908,55644.250697015326,1022.6124047209407,14.818058789000377,265.95256268722466,1365.6884011440254,41.35329176563914,120.3737672908291,136972.5090260939,45986.23032222206,5.817849431653988,2.91827747723827,71.63126402991267,0.504280161885462,184619.03938521637,218949.2909274715,419,62,DDoS
80,8417472.985345382,492,148,8468.746136483813,3655.1501017296305,1443.6891872991937,82.54429622402604,332.26140382058975,865.7321468380486,4.4580659251248544,231.23270952763636,9815.549555531306,760.3830362318041,8.849834101438745,0.5953925323907647,78.1187109339745,0.7343609155690157,628462.8078639766,382620.12147495983,17,9,BENIGN
443,1413101.8079017578,4830,917,195829.6136444257,238430.54418920504,609.281274098405,7.063020791228613,169.7979694184873,138.2617249055544,27.630238699684085,80.31935961947478,248173.8380125179,34209.60168656071,7.192418725530715,4.589311484852349,82.33129303066542,0.192338858219414,647927.6855282073,487161.28120742005,281,65,DDoS
443,3314837.2416790538,59,155,7043.721313731619,3455.3138517467896,720.022741479478,51.23882501372498,614.5682696979452,854.719336391713,39.067717097057894,130.6807837042596,3361.523108546739,999.6719422928678,7.984121136886388,3.258194819999753,87.10778865413059,0.21441182355151803,630455.9400546476,497366.2414469326,13,36,BENIGN
80,32561050.097530283,464,191,2465.651450894701,2948.244443767318,534.4479121768802,43.719148900783644,287.3859572736835,776.3327785835799,40.614276211658606,145.103358965502,2920.457222773399,875.1553440771652,4.071435554234071,0.734240249295302,39.02979396148288,0.625508717887023,350930.84034455544,492859.43926027126,13,22,BENIGN
80,53564764.26924286,292,207,7467.0133076189995,2400.6805716502677,662.6904219890663,52.70575505593248,696.6324953367778,1029.9123575173849,5.321629338947298,233.88953305994627,7514.097425892894,957.1817146530559,1.5272767109545626,1.6680360740222095,67.889371737608,0.6407470790584257,435119.7614926447,322571.51792510616,15,18,BENIGN
80,48759333.21698328,70,213,7473.038651565586,1915.1699024299623,105.41292546421614,33.760745236816945,247.88448039991093,1256.9499480113818,46.237523774991494,307.0403815554945,8541.481394901746,993.7324835301504,7.5317823148584875,4.949131827489368,41.08836382901622,0.3048754567101342,373776.1272938911,225708.49589433058,3,23,BENIGN
53,878357.8388031839,3606,1988,237844.89467858215,183108.46270712576,1381.7026512299456,11.537578243458768,324.78594078495865,500.1247617003833,13.807926162358985,181.67783601596238,466553.58482438466,23843.293589082554,3.1320841679966738,2.0968535093338576,26.087088109160092,0.4271146769975836,854779.663236246,83588.29693592008,209,186,DDoS
80,49540959.78254675,228,164,2642.048908112336,1533.9090876128384,622.5804241747088,66.24632917295,520.154433870108,746.5789931158005,16.30614668402486,107.68854076154645,3813.876881273841,763.7514607638892,5.286004667793579,1.790809569201144,52.377966807084135,0.6506183480137023,210326.8253501053,177615.77226954946,15,12,BENIGN
22,40756647.31792131,138,145,8308.892290757736,2079.1235950048595,1348.3405607922912,46.03669803122702,768.373234502214,350.4755426395206,20.907883082849356,226.1407230704894,3063.0276018776585,413.07167368383523,0.30896460903281014,3.8172097734280768,23.561794954947423,0.8808900983859274,892368.3198457039,63042.77147835391,2,16,BENIGN
22,26142706.44113664,360,222,4988.199356854588,1862.8859131755394,1420.6204163282334,74.20406644053064,419.03840860887067,1234.4751235305114,72.44350425571817,294.9696322298855,7146.23895232966,911.1952816369552,3.3989345924242516,3.817310453315326,64.22724185345294,0.7433582087485311,544199.3706156432,445421.2594665222,0,25,BENIGN
80,40258728.59550329,424,231,5615.645028328075,887.2475887014547,861.3659710970127,42.95530202333487,404.6718752714471,402.92496520063503,81.47524997741462,283.3940164657345,3146.4989402112897,354.7274813826692,4.228763103340608,0.37705764808911424,10.627904130969654,0.05072649937452585,599514.8955642037,347964.73468594434,4,27,BENIGN
53,59583724.479948394,177,71,7080.622000303827,1723.4528043357077,1400.7855887217993,34.51605226644093,438.0613488960671,916.1728991744542,65.97374501443028,166.60619910323135,9133.531017353627,193.33998496833826,3.891705843184011,3.1162231016703505,60.26706311625332,0.830999520480923,565711.1048355676,259650.9232449105,1,18,BENIGN
22,14404554.917991256,43,186,4875.576189866804,1055.6240138779635,1176.6802884026008,84.08720770980855,660.0906474953649,1477.7393597019786,80.68934831493007,381.7728847993023,4733.2669148755485,528.1938125484303,2.123717866873706,4.088229937510403,66.0205065260487,0.8496473273785987,108590.24149297894,278078.5221771714,0,23,BENIGN
53,17600459.017419387,381,73,6142.959635931063,1579.0492920897323,1214.5108877965758,28.941962600311953,450.65504818378554,372.94157332660336,65.50578313866959,262.5927851462616,1986.8748127016574,190.7250978363778,5.413030450595192,4.299244432036718,60.12086016229922,0.35586273093701193,717229.1189516261,194101.5617698591,2,28,BENIGN
53,58515916.213462524,488,115,3873.7080943586984,4582.388586060309,1126.9812222538142,41.57874768912062,556.069585803698,376.8479656668528,30.67530296462739,272.2090837860966,8762.937962545602,317.6561136683464,9.846389484169151,4.399877029906032,13.903088159214738,0.6538746271564118,876161.9914641725,254712.8345167854,15,7,BENIGN
80,40527246.69285011,405,71,2367.134658004782,1446.4514829140812,220.72511798143984,92.11060392728058,558.338061764865,842.2563114944812,41.31266883209588,258.7571557425862,3610.867671116226,734.5286697141457,8.944814470285001,4.650430056962722,33.83525607264417,0.4050128918860656,942705.8785412059,361116.5799180625,8,49,BENIGN
443,1307078.9934247765,6398,808,221865.63146441773,142207.96869420295,702.3601331429512,51.28004527616561,314.1380023544807,796.730610703016,46.76394629167763,82.30429027943772,297291.5062785812,16580.25086691152,1.2917147524792807,4.433482408769777,58.79917618482144,0.6556971111836645,319360.9957198638,227365.1144675939,306,180,DDoS
80,15306887.977322808,398,61,3919.671421841953,4770.507591954302,144.77550275094788,97.87071026704315,728.1238296790048,1182.1134764741535,28.15877519701808,273.42811164994276,3731.2397263864746,912.4061061577804,9.361130383178217,3.009714730621025,37.776377041502954,0.8842468999056606,859617.8093713628,73526.64886668943,16,21,BENIGN
8080,45985644.04808699,102,31,3665.867561978462,3831.4914337605414,587.8450691033622,10.999260353689488,687.2276770428482,1249.8187033080662,7.094678681417288,399.8101210002869,5221.686913207541,579.6894502044522,8.783533371409538,0.6696477809365646,34.18302894188098,0.20914557097151212,561782.9352911129,73093.29823520439,0,11,BENIGN
80,109783.42298812233,8739,4936,471765.19367183023,83413.837352078,1202.080619201529,41.88488771910963,351.55517165862136,672.21177707893,53.01405906986763,196.77617708260772,287049.67048585636,49226.66012397265,4.4256986365268025,1.430991925972969,89.7956068644586,0.23738004032087323,901320.9024175324,289543.832734172,220,109,DDoS
22,707542.6977545973,9553,4471,238267.17581219613,93659.36734768665,533.2129049677314,72.5393313381637,111.97020775105662,1355.085378470104,60.00832591270591,173.47419776289127,360445.85101796105,24255.42499439393,2.999213614866658,4.397596048490446,64.6968946121921,0.9947728033281855,120594.34113320502,91593.39388119047,217,129,DDoS
443,551737.2949635875,2122,3779,479024.9868465825,192470.6863737328,863.3095250227309,31.655078607362675,120.59076490079588,1117.859492562765,57.14863720006738,101.57089053202392,368378.95852036396,36402.4708481145,7.374460417778899,1.383178676656054,77.72575007998668,0.8193754976964532,984698.1966683434,383085.757929472,459,88,DDoS
53,57086959.00619116,197,12,4851.137019946857,2623.377400797613,957.6390982996855,84.64840615601995,429.11009069538767,460.2064486263419,69.35705318840351,284.8705887449913,6444.016740929479,372.80575512640826,3.644909940652278,1.8650210161539416,39.427699629489226,0.5878005525030346,810455.9625297204,54348.259490927856,0,26,BENIGN
8080,239986.33894379158,2097,3393,154554.38781683406,180743.36561605148,1385.2308011009404,28.02168000447609,256.5283730530009,238.86821073869436,87.59917809383087,153.6893554675059,210678.28786235218,16204.805161768476,2.0190939918674315,4.027269105390784,78.73913494046785,0.4061527442808897,134247.27331015625,102528.40196490317,181,106,DDoS
8080,53245674.58712536,37,119,3189.723512313159,1790.7712258047916,356.8301835472561,90.03924079485172,390.37225411021996,1030.0744125892045,40.93487684112731,357.11886436781657,4328.389236139044,457.729415010887,5.851124592156406,2.0648112777707444,14.632435136585883,0.5309508314649137,419911.69160191773,198490.6824732141,2,36,BENIGN
8080,1231104.420082995,9555,3547,205534.82888838596,86225.1220147308,311.22437875740536,73.84289756537672,123.33294789880682,1031.0226305471383,13.271881670767838,155.4302795537469,154525.7457830122,37011.80626169272,5.547028619952927,3.555684182807277,47.96669649066088,0.1565167850447489,573134.2271366601,351666.44738967204,410,123,DDoS
22,19245339.325315498,280,167,3339.600462360588,2287.914666621345,106.09783258491213,13.578586666679538,485.80306718669055,123.44504804433632,65.69234627577232,150.38403613660427,8025.619759684027,172.22533944329103,6.56084614496315,1.6423118800153889,71.96361455976768,0.10755698540399214,579850.2505452563,455399.27804510074,18,20,BENIGN
443,5547384.683689532,357,109,4605.128285998289,1197.752709928579,178.7335844128362,56.64088845116413,604.8969971127144,219.961109310251,56.54860596175818,168.65546198829344,7132.913301741947,272.3808458134947,9.341007761065539,2.1404324671211685,50.25596016056578,0.9856302838629195,775791.4180098743,373750.61902216915,17,10,BENIGN
443,39317469.02205579,91,25,7037.040258332544,4947.521197123631,1463.9517341835126,89.88969217036639,602.246747370566,501.87970029619106,57.454301593027644,261.75855729241374,9491.195499922269,928.2706590867363,4.248544527049594,0.7989999687805626,51.654493172846784,0.11153607462919624,426807.40179464227,400308.3923156882,4,24,BENIGN
53,32277295.326376297,391,6,1061.7324328537582,4634.283683909311,1297.0912058647714,29.359451686276927,593.144977141759,828.8037189302221,68.40146832154605,178.45681566262937,2190.429516066114,859.6337232581271,1.0914720882620177,3.5491578809125017,89.02497035059383,0.8730365453166036,954651.93439471,306550.32417181396,9,47,BENIGN
53,695049.6927964281,7010,2244,351479.14242021495,157590.83805143082,474.386012563758,37.13358877086884,178.7468113182107,464.9964335787427,52.773359119966045,177.4265094252654,400109.48543281574,29266.640748914302,3.9485399016954004,4.849592015038099,97.68698612446367,0.0818334878412662,982610.0213945962,390119.4500645422,367,139,DDoS
22,4902265.901504826,422,200,1762.748851453724,4164.792077108228,189.1877822819757,75.86282474134363,710.4355574640902,574.758266352752,10.733402207222731,357.7674008456757,2059.1308193198274,139.39803322305272,5.127785185619699,2.6917699668064863,83.81656332177819,0.030855641005997088,826564.7604614726,320430.57427526853,7,49,BENIGN
8080,18584381.68791052,122,174,3048.69512646077,2779.4391666789097,982.8181536235095,0.10296910029762296,504.0628042707243,990.4910946174381,92.48239577159825,203.8847361202196,9447.258373244376,863.1522361868755,2.1475112591912406,4.589133467637257,23.5896347183049,0.9234552378618073,888565.0280937828,161504.321775198,10,48,BENIGN
443,52256384.64585024,299,105,8719.771061952919,4774.503835439802,816.3701084972106,74.93619230456054,220.28746142489217,752.4349614174282,98.99762019000013,387.8233787498952,1045.9837929216692,359.96214678841915,1.3075829386830022,2.3335787511380097,24.11949024286622,0.0523433163028786,258522.0618510532,471135.89218831685,8,10,BENIGN
443,38079113.97679965,290,148,1763.127512280667,4480.686488599247,606.2625403163754,3.5633628394414196,207.8626363921011,255.10323088081995,21.477284419725017,334.4116487975266,1533.2518662698867,874.0265286492049,4.751894449269434,3.5535061940733903,60.46629281570951,0.9442869175842261,473164.47402103274,148448.25053069578,5,10,BENIGN
80,42332414.70620273,341,182,9922.786803355964,3591.108640231136,907.2472327697719,7.544662388248769,758.5716880118904,1244.257831919655,80.78643316177818,160.64172360540954,3586.473050900909,606.7777624162,9.524958096650273,3.63810855155098,95.95806372470491,0.5867180638809216,130727.40441178103,216686.3591555568,10,11,BENIGN
22,30654344.277987823,368,216,2473.1478559716347,600.4276960671029,327.4794153579561,37.50509825892343,727.2518845900992,1456.9702688016325,24.080581378705123,245.2919596608832,1441.8543929302855,611.667342872563,4.529203476857078,1.3276579736863237,46.87334006174618,0.9559315689041553,567234.2573016683,79729.59255364328,7,32,BENIGN
443,22299141.103626948,320,64,5782.0000730117845,2880.5069225477737,1492.2357944128278,80.46962567388462,597.4943809131581,1400.4493819346994,82.84309465313478,261.9144289380158,1230.7644622104222,324.79443113038417,9.031163386590233,3.793820527690218,42.37310124606918,0.4257958435960185,373275.6567528643,457764.7767244087,4,43,BENIGN
443,1672344.0754267878,7896,2954,107502.32714101902,206947.82264557618,1222.7445943605594,42.99488191178806,193.09615059240218,604.8491354642181,67.79973228730393,86.0830339921365,491148.4312997081,41625.77976797125,0.7171503644446564,3.6217578025475254,64.22764215235613,0.911989900936559,622641.8144211237,332216.94867399876,189,96,DDoS
53,25568653.44121164,140,11,9651.02721804403,526.2962827194251,225.23081561387394,36.833886317944575,304.2585900307204,583.878549485571,67.12330677356452,107.59468236470836,8542.712910242482,600.3686542919768,6.470075816812812,3.414438357383413,33.66138218935299,0.7814247209822239,856487.0411140736,71065.52002142154,7,44,BENIGN
53,16100020.558898866,107,226,8992.685675543811,2924.0354123032353,494.14926518966126,70.66817960749547,625.117852546462,922.7872419759699,56.2041832513977,169.34060659449517,2640.2215768078804,650.2576007563816,1.0410302892679306,1.9364452028035355,78.44782660933298,0.9671474841979221,382210.1879773451,449231.1446563833,13,38,BENIGN
8080,19834790.25329811,57,124,4937.421347831964,2798.454836497872,820.2778442159822,89.57491829161157,290.78724171768084,637.8015877753143,97.7930440492182,348.3690300176071,5994.923662938961,766.8423631030145,5.983754695537964,1.665900966780175,34.9181589437637,0.6468426623852569,234280.4938489971,435437.2522153419,14,23,BENIGN
443,35011733.81687109,286,140,7976.614894418618,4773.787538307267,1336.8102452237133,5.9980440038529315,479.8930323123638,560.4471267038401,69.21030882291298,297.3206313119465,5565.489236729247,414.3900118323264,3.9492519343275085,3.72904096358415,56.14305283604803,0.020097772219417682,146252.74206428428,425331.6111089581,4,36,BENIGN
53,43655558.88342133,361,48,6243.755342664137,676.7347547367351,458.3049865540188,58.72768782557952,749.7419207845476,178.68738816410044,10.432410681278071,382.4590504450964,1264.1718730819746,122.12427924796201,0.459531952710478,0.4839829001875873,90.57106176264445,0.2357093425603043,844123.830424247,446252.53670907556,13,24,BENIGN
443,31123970.401804317,96,33,7729.94943235436,3329.598654719399,1035.5389740922615,21.82530781114086,376.5847347155559,691.6010466706771,49.72217928701763,174.2057167769397,4150.373016474472,498.1426698900674,3.1968646326561223,1.2177608737136258,75.57677474297238,0.3957426956192928,972238.7952351037,186604.6131724941,13,23,BENIGN
