Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Bwd IAT Total,SYN Flag Count,ACK Flag Count,Label
22,473080.5624659978,5928,2992,423840.92021308077,92591.58690946274,461.5538562087576,78.85117381604502,343.09479160168496,938.8495240501042,13.884371733249068,88.63165287226354,260168.21220510243,14448.497680358163,7.722280409544065,2.5758847309723207,90.33646013295427,0.07518446012031427,475936.75751213415,204814.71323820867,293,77,DDoS
22,47590760.40678523,47,186,4213.20240885674,3265.6503727546497,1460.7234667422958,50.29726570191222,526.9979987778338,423.15865446877694,91.44048486510951,382.9917513572822,3084.645443444537,699.0224903073312,5.147765220887014,1.7050492733440372,48.2418259644269,0.9400856292145419,503094.7900081128,295572.28656198486,18,38,BENIGN
443,280703.2213743321,5974,3246,222993.5600633851,146749.88557238062,1201.490317989776,18.865494726285938,382.26369490271964,516.8286175244237,16.29176788880572,87.71212476889087,386301.9820377496,10992.683472331688,5.37280663016626,1.4636326903264798,70.87531696157711,0.9784645156839168,877828.5970033533,155226.3938634114,312,75,DDoS
80,15939543.37089058,293,55,3151.1682564929115,3534.7576844979535,437.2559024953572,94.77994378288645,494.77200703354436,390.20875446892074,64.08175652799247,376.5123614508495,5640.346933524879,413.600066870172,1.0930519569304848,0.9749727189822213,32.054941902689706,0.4944154113274384,709467.4287325152,454022.0572334026,18,43,BENIGN
53,35793280.40978899,235,176,8567.134344769125,1393.2862812744763,929.6943925225274,62.82861614628954,482.57850496842417,633.3091792997731,22.921416838020093,162.36093976019123,8423.381763070553,633.7034904728984,8.31278727394117,3.532586686886427,31.82357773086242,0.18005771898539483,245787.25029455824,454470.7807456681,12,7,BENIGN
80,14938890.425138712,435,62,5867.481360016917,1410.3023396551594,1430.6018540898885,90.33011315012244,631.4373305305132,1062.3788309539427,77.49107966432734,103.76407938175375,9938.30282445915,783.2182933956072,5.53025103585682,2.5629884306128337,40.94218742117488,0.45760145838780497,264957.3241553663,198800.29197391236,15,13,BENIGN
22,42118491.0620233,496,28,5507.980390235157,4666.538180634666,738.2045626172959,67.72185564071447,582.1890310666888,838.3882225781884,37.0176198024515,273.6890710738246,4026.4985516606757,339.60018534286917,5.8514235863637625,2.04355208833157,17.0845566422119,0.8104487121049381,543975.4584919894,487607.41693185037,16,48,BENIGN
22,40390858.54501909,109,24,4237.035653559033,627.1032256102018,1292.609049921057,18.104947161490593,440.0941231714138,1489.4463236068495,90.28542976662511,327.15018522361436,8874.407661322231,828.2073722877519,6.282597926556091,3.959696862962366,61.514529136075105,0.01852692459631527,151086.10932508673,273577.8935366607,0,30,BENIGN
53,1233364.5457328851,2597,4571,267410.2626258993,193702.37447840167,192.62820484221757,62.688716961985605,120.32537839371159,1055.356332237015,81.02186675413738,82.24579583593054,272337.0674096027,20060.045268002228,2.4069354710746316,3.796336487229784,53.712164980537764,0.7997521477147431,698889.2913771239,64407.29543445891,212,96,DDoS
22,542474.9956931081,8893,4663,200173.91617478366,122610.63509321027,760.8054877010237,93.10181431154831,479.35466747991967,587.4589569422997,96.89647530926024,92.14193174369336,246960.72465390112,34248.096417405235,2.8520499393540915,0.7455267727068139,86.11221352876109,0.08381324876901657,157206.54433429992,67862.37167081433,264,146,DDoS
80,16972393.740203686,389,133,7829.839486960971,2804.5434365540177,1329.2438845980287,24.05486276875225,273.2699467544709,993.3375827625981,17.42485175632551,267.23820618512235,8771.900710404781,251.78358075661635,7.4789408340819135,0.7221739411065572,27.763451091025956,0.19817332743636462,869930.0280722264,100286.68252520211,0,29,BENIGN
22,59825854.05503806,336,71,7678.299818388491,508.44438020876555,747.4729162286658,94.61975331274463,212.02799417643098,633.5501241002182,1.425009184232351,121.83151566506801,3486.779318315879,811.5299501240632,4.687986181450412,2.933327011366056,66.99853702818342,0.5805652024965722,365953.84365821927,457024.3287628283,7,9,BENIGN
443,16061375.396270515,409,169,9408.505061696467,4940.881744899999,660.6217193972589,61.68634175698251,492.69547090081625,290.5472803119443,45.61789810794682,398.382739266499,3951.285275196101,539.1305653789309,3.5036833890654995,1.066241771462001,79.33361728137974,0.7999449025226746,382080.23665747297,148588.85084544573,15,14,BENIGN
80,883765.9356334755,8770,3145,216281.63272397674,202770.27518105778,955.7906832680319,37.19751475681663,347.7858042838556,1163.957523532045,58.70873915413345,84.45214313256733,350458.6208033501,29447.885906423413,1.5281457615026293,2.111028649439514,81.94087980613695,0.7876058910036992,288772.0490061781,427194.4425669981,222,128,DDoS
8080,3416026.761916278,188,17,8754.191391688342,3196.262930217181,1210.3969716432966,66.53733895433686,612.1229430293627,187.42398655001745,3.407059333592888,198.06098772941317,4536.187377112825,703.2920537800547,7.37318652768084,2.434275004186559,36.960024865139744,0.5970517084197027,213089.60852887636,294227.3903195793,1,41,BENIGN
443,1418221.112235072,5983,578,480856.4941843657,96051.91431497055,1423.4820053641145,24.454375790788685,176.69149049962994,886.8373485362573,55.576071353923965,174.50821386846218,358752.1768142227,31446.0184493408,8.146326122757813,0.20560647647951658,75.10821488014528,0.8313452833781173,805255.7422018219,207027.3465008232,202,110,DDoS
443,5684204.494951166,71,223,5179.106127393813,3184.4537520749955,1420.1341448924582,49.625630140433174,566.8818000349559,625.6132680535119,76.25240321547659,314.55380513262094,3551.9714274310163,136.79961476309398,8.519140518290474,0.7879799262251272,67.11004334507831,0.8933921259159698,630875.8080267783,117525.6790836907,19,29,BENIGN
80,5849824.897325088,370,242,9314.746128921199,3387.1864197499976,312.93745705351824,79.33825232972309,530.9288435352561,498.4886888368724,42.12364194972255,106.76591262227333,3903.826460212335,221.08969057558593,4.0270203049394615,1.8272969712432556,74.788361242001,0.6071138954729759,285300.9445870117,411459.88806481386,11,7,BENIGN
80,44176515.583050065,271,30,4597.097015408607,2835.2797391617646,1241.3688562659177,96.93825102971344,690.9003283789527,1256.6767779605075,87.8797676104483,341.77240897051126,3476.0941330042842,147.45085485129147,0.6106823559876383,1.398204562609251,81.38680868764735,0.5403450072383723,382468.81498026015,145886.24690360454,7,10,BENIGN
22,3905196.01620319,261,216,5212.182417508451,1009.2076878239155,1032.1489804963967,84.6310955674565,231.73838101468303,312.75390800682237,56.228319160435156,235.1896142481603,6132.780842648561,773.3144935100217,8.315970048558464,0.1367221119393226,41.191170723707145,0.511273913958383,782719.0844235135,122456.55515178684,5,11,BENIGN
22,1841849.0461280579,6581,3276,495649.1524183404,204491.23804206512,492.3456967208494,55.10728327510276,297.8436847106238,1169.0309119850754,35.91374032581884,146.65432181145718,341383.8133661909,15992.649877823695,2.0201700146145396,4.613937496988179,12.724878052436559,0.4569228105153051,693666.3783703547,198956.07838769894,341,94,DDoS
22,10170580.823492074,375,102,5649.194143093046,2957.1050874432976,954.7284938332665,90.21835692499181,240.13545350713025,1277.6672963858268,63.409168750302605,394.33164317815334,2525.466735034027,673.038856181241,8.450759576798529,2.435520636685833,61.69091724594807,0.4007179669051454,236424.95503811116,435559.53006973193,3,18,BENIGN
8080,42004281.93225781,107,143,3436.412020599671,3273.9795656920373,948.9194639414955,84.11549636644294,675.1023557094322,775.4367530527904,62.054625239052505,263.81952926344616,8045.566892457136,991.016096184898,4.732274812727758,3.011951326668043,83.05198944313925,0.32776550264530596,904503.3870207034,67472.74940716068,0,18,BENIGN
8080,7939796.415173328,213,147,9255.202097188718,974.2497143885314,1034.5638548404818,2.7981356664686374,770.8056713480551,1045.353686280033,2.7400674790056034,134.6567780393819,3965.3768517330263,308.47621222076503,6.361989524124996,3.5649883987082,41.7407946931356,0.5404385865778597,848079.5415278189,354173.3129478392,4,20,BENIGN
22,8775322.1933068,32,88,9837.271988368091,4906.602101677787,118.07755749892506,13.483530141665733,370.37657085550865,475.7868556584773,36.455068401722635,339.37612473349316,4493.281233805179,109.98550730972609,3.778474580492922,2.533013906460988,72.43692802062321,0.437038497577579,311064.8683038877,106778.23488793956,8,44,BENIGN
443,34524080.33666439,397,244,8113.021495147215,2243.405415585146,522.3643425100402,97.25058181104716,599.615155975925,703.290848615742,51.301685582846304,287.54063756509555,1359.7058917411232,204.257656612795,8.063505888726771,0.14380924005080115,82.85819947902516,0.8088218670600916,601940.1172440555,138677.2079756127,20,42,BENIGN
22,45736220.641850464,205,147,2795.416125297109,1117.0549846773151,1121.8788840429484,13.42674542406057,779.2880213768032,868.1895261041158,51.24241352504663,165.74344205948898,3406.9998360165177,322.15290769103456,8.641082388615803,1.6288040501209708,55.718388601838704,0.6388812183299521,945083.767387026,203997.51867149197,14,11,BENIGN
22,20402211.782654945,344,174,9640.00040295465,3534.90265410907,688.8121762811794,80.95805577366761,648.3967808101272,1124.0666072611216,80.95156545926318,196.96583229878354,6044.597877119374,467.5150460287171,2.2666685068950003,3.3491829404700346,99.86756588675718,0.7739957000317185,529421.6963360358,342373.47261346265,9,17,BENIGN
80,43706890.81301804,113,245,3317.4760793214555,4380.922999412737,191.99171926388942,84.14075245063205,258.4757143214555,728.8137764243467,9.377392399337825,135.7957821371299,8263.742947101258,938.4173365210718,0.6237416650254446,3.8262879928713036,73.45632358544225,0.30642618496836765,824477.2213597723,470658.6252851824,17,24,BENIGN
22,21451987.385966938,343,202,2154.6662604164394,2075.328762194866,1375.483726364304,45.3647508413102,468.0873498114451,198.16018976302468,34.6245211894882,105.0856645878814,2080.9152454900086,313.7628785055324,7.082044309028181,0.7251412135394961,98.42873647745361,0.7608779362947127,496861.5320632571,401368.6884940404,2,29,BENIGN
8080,19461928.684984665,58,239,3536.9626134283803,2443.198566323532,424.3177356257373,4.194485958238925,745.4898255928875,125.1460195473322,3.4408982151729717,103.41440053003299,5349.833111121988,916.0997474224049,6.388146297237639,4.863619106812361,67.14095045549001,0.664320119670305,499474.10484934936,324258.6723902512,6,50,BENIGN
8080,18677711.82201615,449,20,5844.051151864712,1213.6587127027783,159.9526257073761,55.79597867933861,770.2952313877713,1157.369496246412,88.71434909559312,388.76471490130547,9396.390276608354,439.64394725219006,5.541592475514709,1.6191511613840617,27.38429706652095,0.039245261490787095,149027.76021796322,261317.44350040873,7,6,BENIGN
53,10366405.380474424,449,109,4244.019140263467,1018.0251157162885,1383.7335374538693,62.611356267805704,485.5147877040587,842.2916001706687,16.786928522602405,243.07317088070255,4759.037207171372,587.0707904676241,4.1463070790763465,4.743416341116484,65.01202049546637,0.46147558925118837,998899.5296140445,356354.6961880218,3,30,BENIGN
22,7681481.79378087,495,192,1348.964255699122,3712.188618442713,674.6296008655637,19.60954727392801,581.7412464485765,1126.811082254009,81.6652051979478,162.02976444827226,1880.4749534651219,509.17326135790825,9.27680253180373,3.3726144316009483,71.75874575278111,0.5866467741437446,519795.3415562788,227182.66025462406,4,14,BENIGN
8080,1685709.4133130137,5119,1763,222397.2528882958,207023.3126296384,232.32966477006454,8.754051785496097,348.59828143324114,1047.183672317251,20.50275863930925,56.754991885014654,271100.3342651243,37131.27827673246,8.760606617544422,1.9926205957365946,79.03375624570981,0.9238583086232485,732049.0362435068,456491.93359319214,448,111,DDoS
22,136444.49691326314,1096,3760,423644.2729841353,204419.43990859645,1075.063853226272,20.32335068570742,201.6411348560947,1214.0622765682697,86.24317741114098,90.29039903734432,347355.22449827753,47508.168336936156,7.90589495092928,1.8217082014908188,29.086632223829305,0.4702737294163455,886952.3628644635,85239.84887199738,302,158,DDoS
22,14861583.8162783,325,172,7460.913772833052,3224.6512639098564,236.74198383592056,58.79782210768709,509.4542949339408,615.7126263388386,94.21230654105419,389.72624758031617,5567.588616098649,532.187243519061,9.65610184221119,3.850851752212987,28.04516164888499,0.26023267707897224,342171.6233123652,256690.58661837596,18,8,BENIGN
443,41165391.40672082,365,208,5016.103272979632,1910.7318490688765,715.3019370632092,76.21735082700464,343.9185571085777,1156.4335213817287,77.29003386096062,224.55462898918688,6285.0381758220465,792.6261038594747,9.38694835618793,3.9094114486515754,97.29073784777655,0.97412559441008,688008.9904328546,110593.81931786242,19,6,BENIGN
53,37608707.11168556,395,98,7674.251672521827,792.0320001594841,914.321092835579,76.23776333077298,651.8020586796877,582.1962379998361,71.21551738976382,388.8549180990764,1088.7966584184546,718.3630759781017,0.8062096685017422,1.3695579136611673,71.63195441377617,0.30578057582376966,546532.5468426013,143471.9007626691,1,30,BENIGN
8080,1376004.704036397,6450,1668,323967.45489089226,54515.808531445684,104.59828583083576,3.740689721366508,237.69239629766244,194.0489274132483,13.125072617134181,191.31418894505381,236427.7365620656,45750.84131964682,8.085273455745542,4.9345493896502814,41.65637229093346,0.535325383124825,529858.0478959847,94188.4934474695,177,105,DDoS
22,2235361.431369447,129,225,1589.5160239044112,3822.340794526466,410.9484242460806,12.701766530583603,756.4172401114336,248.7964557708666,50.30929372827304,151.22351518784643,1120.907228261717,797.6444045546324,7.910113770512423,0.4263326407706275,43.29405063095021,0.7960246436776999,902716.9999911252,419333.18943036976,3,9,BENIGN
8080,39158148.77931044,465,249,9458.603507125585,4425.039906971619,973.7388354792114,26.093052305119922,347.47435896135073,1328.0376871162061,74.77432205601777,138.415770178322,7618.897030422125,374.64015633684835,6.692884332694574,4.984403784239253,69.16585816971609,0.8183312138696287,122269.7893219702,299024.9147408431,6,13,BENIGN
8080,46826908.581790715,123,122,4574.546776983284,4754.885474625297,1049.372088747336,28.67121090008694,771.0280597734139,229.78244186495425,27.012720076462593,357.2483686211161,2174.625267169387,449.0141431778239,6.383509440272594,2.5549636192379777,91.03555910480615,0.2332865593824853,598503.8129804642,439149.2368852946,18,41,BENIGN
80,59399734.03641587,193,196,1074.8447288161863,1251.3922094144639,905.2484100788704,88.54464567803882,634.8879596821118,1315.2426727931309,35.77480723312995,290.1001527527899,6677.544587312906,311.750961431174,4.539838749520913,3.142982353560491,37.30340301722998,0.4809423632639822,372322.9826428946,103985.76488513852,18,18,BENIGN
8080,26302578.17438641,169,20,8684.296315227013,2573.498807665079,1127.7231910402797,8.086580680832334,713.1141251321188,300.96582608067365,90.60366937067425,121.2956413704147,5231.900022853496,851.2821454909873,8.16331809201364,4.1006873772123615,66.16142630647644,0.20064964702779847,362922.120993281,378020.71965068276,5,14,BENIGN
53,390634.6870196344,4254,2829,424058.7253984231,67725.32472973563,1223.6460094032707,66.65716701862401,341.42088252860617,1176.6152567444767,68.03031061264218,151.34999420106416,396413.01203348365,44209.142331937874,2.5595506752197204,0.7179480387846313,24.340494325975463,0.11417124729331053,247343.88857483625,57315.35426566316,299,171,DDoS
8080,17155787.456373654,175,222,1340.4496949033462,828.7158402736229,323.53875282624256,61.756385006028566,499.2246430947228,445.0391539469533,27.787256817810622,328.2271502649247,2469.5905654268918,303.19325529820946,3.4780933027240555,3.4524201449713394,52.72978387514278,0.84353559162682,813388.4992169886,403321.848696952,12,9,BENIGN
53,1633242.570684161,191,117,9395.519603987355,4105.685314093215,518.6686045364763,36.40351309225171,737.849322053095,203.88135745468605,93.22542546582451,201.35470225618715,3994.1157510653816,309.84355221887483,4.000723024445472,1.7027934941827068,31.147048203469005,0.9589282849401249,501720.0175707612,463126.16805768077,4,5,BENIGN
80,34882193.193827234,303,213,2191.9272528203837,2497.3654052221405,653.3646453769896,8.922835383071604,619.6283606594088,610.7720962240858,87.13621883632304,137.05599188652963,9140.55965578464,417.8442366415213,0.8816149252003888,4.732680772055433,37.14867920578393,0.9459710550484811,396647.3238613291,152255.50655731178,4,38,BENIGN
443,47388553.59321469,257,105,6222.102152820412,586.3346769993178,485.820937350073,52.8514485261452,417.1230525581251,425.4843704014569,98.57142668031689,312.28068116785596,5114.389951553795,151.1909171401838,7.853165255648655,0.16686669647015717,21.930489442931105,0.7859918820455055,541900.2359714746,466643.0930708919,18,25,BENIGN
443,22407363.415147927,282,130,9287.533413825799,2805.279023540833,866.3930793795074,56.27550409418792,393.03921684493866,1117.431518328693,45.10658680253176,149.49473471349512,9179.714452585873,164.3614965313791,1.1609547774026165,2.488979503022874,86.98273730616019,0.5199676550207446,759393.8558534605,353365.4635084706,7,8,BENIGN
22,25867077.712616816,500,79,3638.3938808526127,1050.0215022024163,1172.7952676191853,2.7842860020751092,515.4548984591884,1412.3701009364581,42.67431365664412,384.57150499855067,4666.956817177834,825.7431456925381,0.398215701180778,1.4695464670768599,24.586428410016133,0.6426848204583376,409965.3907002522,135820.9729659242,5,5,BENIGN
8080,46684796.55077134,427,151,7163.552542750797,2702.8332968175955,1249.8023642480252,99.83739957371768,668.8982905595919,857.607990106927,39.82931630504969,302.95684828282566,6245.844498487731,455.1407744387612,8.881868914316943,4.139498459225357,41.36239063748111,0.0449000543818826,487590.33223318035,227611.42512616728,3,34,BENIGN
443,23354052.711183697,477,149,4549.762550838771,1374.3342150784174,479.9799379372437,36.058424087032215,307.96855953331294,673.5507042923363,13.642316667448762,233.71826686696068,1264.3795793072027,143.26019837751664,3.3143674718800207,3.6034705495879424,14.24921661979597,0.8275919266538727,403059.11004078615,375080.65052232775,1,31,BENIGN
80,1830717.8724950452,8187,4730,168947.20171050652,119139.0928170252,1094.6103435136442,96.99746974702333,460.83750355032805,930.731686015295,51.35061561589504,169.0941981412381,262632.4101709456,12267.407267258497,9.788246718876287,3.0996958356916466,10.801118261797397,0.44894929291810043,820397.8935276198,211289.05465087056,293,173,DDoS
22,52534517.45923935,164,165,1107.5525263359925,2783.743018067658,1201.0727480151188,30.394137208764228,769.7209525432243,772.3021924466927,97.44210425228795,120.19665020339947,6238.513639717409,472.69513041816214,0.5526971358879404,3.038316717332878,38.941295680340815,0.4303824359518093,570174.0020425906,117942.24989518974,9,7,BENIGN
443,679260.4823259625,2563,4079,221483.44421846047,201771.21745470166,747.2664111274704,49.87236265928146,227.71530328691375,229.33668025548158,4.106530744654824,57.75480765682083,358531.4797358508,30938.714581908607,0.4203244010061412,4.864413988853314,67.9017958060169,0.10972568433431239,358266.9136262225,306477.4904258061,224,123,DDoS
53,14240972.479349153,413,112,1372.0647146594133,3868.3757861672675,1131.6567378821733,98.35481302600468,519.0797575827158,613.0656967952248,61.0998414909362,109.6799971960044,9869.223428910189,676.715394554308,8.50292216289065,0.7534034817177018,68.63386311971894,0.04241480855122365,564722.6780231826,448995.788857418,15,19,BENIGN
443,53473845.35897228,84,16,1595.868423072568,1986.6114580791414,1079.8393657995798,77.31828195230854,296.79876885387176,1031.5731222777413,86.22590826558512,254.164289407395,3594.7179123425462,516.2849074656915,0.19553971856330354,2.718258943331356,75.39666775350521,0.42202791112354127,629727.4105263212,355716.51033078745,15,35,BENIGN
443,4655374.412691951,400,73,5711.009190552845,4425.56615840389,1109.634042705282,17.22552151632203,335.1396699846243,1273.3560417375234,91.35616325325067,283.0331973179093,5930.162877818039,266.20211970479966,2.4565777763148398,3.566730111685634,98.17487418099141,0.31060388752568735,544959.969918,428346.839029142,15,17,BENIGN
22,1305624.4303826778,3236,1572,240672.52394313487,60131.806490270435,1376.8946763103197,62.230848306962514,144.4245661538747,1485.3973846769225,69.17727682202951,62.37601249588184,207051.9244106383,11231.041921592105,2.578221710457511,3.590953782595517,95.48490819274186,0.05004682759281268,794873.7372335908,243043.71791681752,116,154,DDoS
53,1339105.8864419763,4818,2125,473966.25029282377,206906.7552065908,449.9853385304495,15.037033852831838,161.7912446385538,687.5706253692679,7.604201277376332,165.48512485611582,172806.64727618755,11280.703541444149,8.289998255250138,3.2757633097793053,24.420596025756634,0.21632131874693145,869292.1013544219,144028.55569793418,358,158,DDoS
80,38184373.94405183,379,204,6332.0844116166645,3319.557732836209,1474.4322740493744,56.16850332630088,604.1512150779486,1047.71365956322,27.753609342235862,196.60802261621512,7027.506720142037,857.4042202594646,9.046040025896689,0.25973907178634925,18.501827436037864,0.38059251423961704,402675.0033848011,398894.4224468083,2,21,BENIGN
443,1987622.5656877398,6763,1769,164921.3810306948,161872.01084594819,400.2830552733304,68.1303398392181,329.92805925698326,1097.612254434754,94.20477402253393,73.78817151701904,272092.7953685597,25528.14161082884,9.139263979732972,3.194379034521837,38.28714491926341,0.30812687452219156,922017.3358689502,198364.90373377677,161,56,DDoS
443,27066603.47124207,18,213,1792.4201820650285,2038.6413133215071,573.4460487741088,46.52276754880684,435.4724841244474,523.4395005669995,49.70466713437415,374.7723432745785,7320.367838158234,829.5632625079486,7.448827932952804,4.1993266407914795,19.97983007052371,0.3787586072986858,909650.5479360932,89716.1240554525,20,46,BENIGN
8080,29316968.89108985,345,57,3639.6641044839553,975.9929543828182,936.3303053229403,61.69591987390424,619.581116978331,1187.2950167510676,59.474415518665595,237.57686922010075,3461.417175811363,293.56921459405504,8.775253242921535,2.4950157393226537,41.5652117586914,0.16045354105477166,327802.33538808755,432218.39934292843,13,25,BENIGN
53,50397912.34851004,155,183,2232.35067023163,933.2991684232404,778.9888408887045,12.163949732535439,781.9292028305032,688.0481312542468,83.66991336689262,278.5552949880464,3310.1879883920046,743.2027977924066,5.5166678578174055,3.511805300430156,52.14400442011417,0.12264912545431389,366840.76352614776,226450.79736575997,17,43,BENIGN
22,1186243.18222893,9800,4393,202466.03372490354,73714.61150882256,592.1779705114723,18.129616156052684,290.9057645433627,642.8188570808502,38.209659046534085,50.81335776502259,391030.0048435337,36506.56572464295,7.607879162533303,1.9147997382094248,81.7605870266492,0.6947347947274751,907186.6212724501,350253.1265061561,201,182,DDoS
22,43744595.408592895,153,195,9115.644770697205,1019.922164410049,625.7404193230234,0.7499576238932271,426.04713776301253,512.0678869334844,46.02690921322142,115.44894895619893,1718.7578093234254,820.1050236558228,8.4664914461195,3.188734806866919,57.48474123157939,0.804569858225186,561229.0301782197,350677.59811258793,18,37,BENIGN
80,33442173.11565588,37,18,3792.68884430672,729.5764285120174,1002.5503744131361,88.1743110333041,279.9978360509763,456.63846006733024,90.9752069430784,142.5409569777329,8523.753403150946,137.29206611204074,5.581706501388015,2.2780610695781065,47.56049330761296,0.29886031328189927,594299.3952670731,294958.38166438456,4,50,BENIGN
