Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Bwd IAT Total,SYN Flag Count,ACK Flag Count,Label
53,162736.55878808297,3428,627,342569.0361326715,179693.83387047512,1329.9740116423725,97.82165759931236,310.5766949860875,1473.985386190881,89.8691676053762,106.89970079158226,247322.84830593332,39218.831550282186,9.83799856433131,0.9991631222680343,16.366688530274473,0.7568441664385376,431039.9744357828,108713.46672728931,169,160,DDoS
22,8600171.521227546,494,100,1042.7488832640206,1184.3451625360676,172.96399444382587,33.799184342668795,346.13082565049274,1044.6854562728035,96.36814286531774,201.2463408902446,6550.896797158343,454.53191331919624,6.62874236015682,3.0925996654217793,84.86383632095551,0.8705688062724029,281201.90730096796,68530.79077067443,10,19,BENIGN
53,337585.207063159,5379,4236,136354.38135164842,103324.55892564068,1315.3974716891805,58.6079501244283,399.8604019154731,1291.1778410909121,37.8578566944008,92.86670319202977,476600.4385296174,23914.508467619293,8.22274660745806,0.8410523312977546,88.78769633706543,0.4123340053226975,673095.3307131578,231453.6166432589,189,174,DDoS
80,24972407.155138005,68,70,1855.1890667186688,1034.6854444394953,1029.2646685380487,98.4371998198816,371.7960717766251,693.7371819574063,36.42241740299951,394.92640256098525,4630.845914432553,743.2057637151573,9.568824825287795,1.8401415898129976,25.945448919486616,0.190279210476942,130665.59161048057,183662.76175428744,16,29,BENIGN
80,30105405.360919733,267,120,6998.675246053392,1746.9107846233946,383.1679223671615,20.45306528758942,649.2007804682764,1240.4653257578273,63.317252707681526,362.0872861704435,7363.779991633197,678.2117950519579,9.8503119331894,3.473595841144873,31.369856454021246,0.6946357097066758,927384.2123115027,420182.87975078344,3,41,BENIGN
8080,550318.1887290924,1283,2510,454098.5476759023,76796.79683932268,848.6923160708184,31.20565217301983,194.64685777975154,693.1616007259901,50.56365658993827,155.24296815936614,237730.81006696008,29422.962240356097,9.744022203887257,2.5917445482590202,82.96197252937839,0.7865387889503013,187485.80069313856,379264.3108993984,491,191,DDoS
80,186843.63500216638,4435,1142,406224.29418668174,189744.3245033285,1166.7264828479356,22.208739089345265,495.36887723575353,1154.7317049976486,66.69868086844689,106.60865728556053,355618.8409178924,36553.67232478768,7.32848434544842,0.4173964488496479,81.84259079937218,0.2445005026325876,119388.0638097582,257636.21679460807,331,103,DDoS
80,545765.2392698964,6485,2137,396371.232476209,103880.25396396767,1298.1722388877229,20.902837900246276,360.73931218803114,577.5861506091761,33.544033950323794,134.43012184180395,169153.07271787708,49896.05433455141,4.434259392626461,4.0483323904375785,57.80794076930945,0.9069976296775966,929930.315172493,288645.5959747522,424,117,DDoS
443,1396304.942532741,3045,3238,421812.29949140106,241799.41321564154,419.40885884624265,61.39741780282867,495.09816293053353,920.3802536598498,50.49791172635363,89.1114039376117,146366.0092079957,41632.23118305085,9.846066176346275,2.8486355430593395,23.41345259178238,0.7995403132268335,893867.8446707391,401015.9015485951,310,142,DDoS
53,42537998.44047424,485,130,5192.104893666259,1335.3499920382187,1069.9935681067032,59.57965806727707,228.5004033536173,949.6750278883036,83.3988579554943,281.40011550226075,7205.177803336763,635.9834340938526,4.909585335574759,2.087172353538241,99.30413512689023,0.28940305792678467,674894.6910144078,331006.23931045295,20,35,BENIGN
8080,16321125.270240149,434,29,2065.006342287441,1640.1697886982263,177.49321692090967,51.13818323292497,553.3969108200274,846.2027512617185,7.60560382743678,110.743349168885,4247.694910244716,909.8458362651616,6.134878918147584,4.201407594599057,67.86669370451274,0.34361087633633297,483492.59962289827,183711.8658008368,18,6,BENIGN
8080,42122565.48368586,102,224,3868.0334619076616,4401.808827128241,756.4924273039062,16.349300758629546,511.2030524992077,672.8974177178261,35.03049447123834,102.82049625085017,7557.625757092472,568.5212903494321,8.211488463793364,3.369411385250458,81.75733673647744,0.39973458675686663,545657.4051657154,479611.42814288277,20,21,BENIGN
443,1988768.0780800702,7059,4064,133479.72451617717,85745.25591222162,785.3812060530547,5.890465810925106,466.24997552944717,526.1319450452395,13.959432528057503,59.79180238639938,469194.7062575369,15982.747920480933,5.513609710270287,4.609440686590863,10.25206968730304,0.9134521815734731,146370.9325979372,264756.6228372979,400,188,DDoS
443,38449520.031719066,116,189,8598.526419008002,4369.394372320279,429.56634822689523,63.322596644829844,505.91356506788475,993.1742168477053,17.95838770433492,161.87506240489108,8114.6904506488045,980.798226028327,9.635425826466959,4.242531111468406,63.34850013086772,0.8266043500474983,164212.46356295064,89925.35813153104,11,46,BENIGN
22,14627843.291225558,410,122,5781.741139185242,3401.077989839512,655.5639999142777,63.77838589457438,783.2386722253682,536.2405023511034,25.388338822616983,173.32710181143034,9806.416144670085,162.49024753596274,0.5880470112088124,0.7911602449683399,67.43166827732023,0.3154714048061249,867348.3906152224,212571.58187805052,11,28,BENIGN
80,58057487.982650846,39,76,5625.013481013775,4177.683966716148,271.72034109874943,45.54165486675855,571.8424196837324,664.0470003251751,43.50566920467318,323.20489432032616,1798.1050237067502,293.76318593239773,8.306131122073028,4.93190947365794,90.27960027285201,0.11430988942620408,241351.17862114214,497286.4969963599,14,6,BENIGN
80,38151487.808823906,101,189,5986.617139510471,3047.2488358769538,862.0441575350221,28.74326182652688,208.92832310839543,870.2657425690087,43.6068355052037,137.85840073986083,3547.685909954663,124.51609637245315,3.2019370576846042,3.5506651904243838,65.34096041724804,0.6967535956212236,434431.8308348105,406120.4168222718,3,10,BENIGN
80,277309.70124956674,5483,2569,452052.5698849643,231881.16805253635,809.1689866297348,73.2540311861911,343.7790755048772,1157.4737660508142,37.826258549405935,112.8970778949726,173020.02449751657,16870.382617255542,8.717933210767635,3.088852142173426,23.97111284755153,0.13988759330168937,405324.8356940531,406333.7405816403,100,120,DDoS
443,52080970.2932967,329,215,6650.38642678977,1692.8556861260024,621.6943399067596,49.73565071318459,510.2587460871644,410.05166117530405,29.896144428646043,356.36670969114886,9394.557496656314,834.2512911670246,6.49501821004244,2.998986357516736,52.67641600510252,0.45407959359036626,249414.82967597953,241315.29008475947,5,22,BENIGN
22,21012231.855082355,401,8,7784.96371817101,1623.3522081510366,1312.1004776591753,28.75574510104315,388.89319375816126,782.5618208162432,20.572554007891796,334.24853292318335,6485.989081819765,549.2381185875208,8.608847797314505,1.3815283248913748,13.862780933250367,0.3115722083635928,442122.8411440896,378561.2735189135,13,7,BENIGN
80,45043417.14658056,67,194,8753.163206798132,4898.815813746937,1430.2796900331707,51.286010946157255,585.2852804383809,186.5217717756936,97.31575917095088,167.06756598281396,3829.6473850253765,826.0628682726258,8.039079519382847,3.1151322132309116,48.64373178778373,0.24043292205670777,653389.1050743685,56917.86723870305,16,15,BENIGN
8080,1496479.7343423585,4912,4980,141358.6455246385,106302.69913675718,331.4254849924126,43.38210153129675,497.09084406471226,1361.205057362658,95.1126076130191,102.8046312871016,201125.90907285595,26477.055555259278,0.4220731420373408,0.8876749187708278,17.319153297370946,0.4666900676892952,621425.2391059679,307637.80107457656,480,148,DDoS
8080,1646817.5004635614,4444,1302,354414.1918853681,200234.5298807992,194.98931101131427,70.80332507215334,159.67376153175775,1420.8609781256844,89.58924326042992,190.1092493791832,157279.84246927904,31563.10399741708,1.9421706490001112,0.5287005877836968,16.79386726399243,0.9930527410570742,371019.8235812046,448826.0574990985,355,179,DDoS
22,51126240.967408605,112,250,7052.789770476033,881.8942926824773,421.0490879635338,68.5377523451552,484.37665564013827,965.9314529578348,71.85796220472982,230.38524266410033,3106.3739474915837,767.4603785451975,3.797050728831451,1.0682920536528389,25.955753051602983,0.8439553611664244,785353.4716855215,380054.9067312442,16,42,BENIGN
8080,45061848.06514069,415,238,7005.740295368636,4509.696241175483,1032.5220998681061,79.27592211868453,482.3960180966108,774.5156807789483,78.5812352285994,370.8845509625789,7955.066087000271,770.3975285358148,8.46811652141608,0.9242990714567002,34.01613990807125,0.18563400144532724,331926.4141160197,424161.93211529346,20,10,BENIGN
8080,360024.6194695702,4196,555,293317.54028289474,179434.3461197711,593.1415507367392,29.102801179501235,269.1565382775806,488.2476331496707,9.699413165146053,60.70673966297796,488057.1125269585,32068.486834237818,2.3977092757427423,0.775235943529205,27.267123300670086,0.6576107069822271,385343.2537989133,353694.4676798081,239,148,DDoS
22,1973624.5868380694,9008,956,318746.85805356706,158612.6490279474,576.2405951951946,30.23520613399099,175.91918704383937,422.08547873509923,41.87936371711742,175.57934172231143,430300.04812335235,40357.36214925069,3.7629815948973784,2.582149539689498,60.19974289003055,0.2607690564220391,620032.3728911894,375019.8407858093,231,147,DDoS
8080,126163.12171003455,8367,975,484611.8123273585,195655.8541889489,285.1513432837422,90.3093911846271,459.19049465502366,1419.9066062888505,68.56240849522406,166.745045499654,232837.27133324184,12492.815720076833,1.3683094492256045,2.5937788205943937,21.421839747378137,0.2221773851427919,290222.4143074363,491824.77245668456,306,142,DDoS
443,47790642.700075075,242,33,7236.621320667195,3606.451010062242,1127.5330437963419,87.32560848582729,582.1600133969273,374.7192843732978,88.11489561250869,181.618089358935,1320.2777914267467,333.1857609792378,0.7472742035907454,2.248693552341644,99.20099900980189,0.36718948738320334,404323.3100970742,155701.15041013542,11,23,BENIGN
443,59624191.74132651,142,30,6785.393911420235,4506.593943745729,692.5715439832961,82.89086369212406,323.8122524829612,795.1072952224124,1.603792972378315,130.60828056185744,6317.860369639343,511.23841318323696,1.3491317770100728,4.708522816105982,47.483191782117345,0.8660800044312648,492337.8267300666,333027.7994647848,19,38,BENIGN
22,36332627.83378805,13,95,7465.364760137854,4564.296596091645,1230.1742552815103,60.342979815423256,223.125787261916,1413.4395362966775,39.407471578545085,284.4494895927122,6605.534744729769,914.783364980436,4.424839943760483,3.2812922488530463,61.11577876121325,0.2121039829738084,352064.2098522214,270311.1854048316,3,47,BENIGN
80,932283.3316619938,7783,4221,401350.3043043347,157260.77836794493,1469.0605004286015,93.82553163639412,367.0660158563262,155.87104859119648,30.015277827917775,139.63533432810522,262480.64413995575,28530.260704028442,9.514310901842117,0.3431955906115534,27.50637368798838,0.20478925198830297,325482.2326523142,395887.48488628963,430,150,DDoS
22,53801272.686044656,395,159,2138.4912486441176,3987.605709322134,112.93692245965903,15.436332124174989,614.1484975914509,1461.5985079235202,95.15675581064859,312.44495422450814,9348.687404579387,448.307041654655,6.7884026387266125,1.9261824568260142,59.70969334674207,0.5966254685344896,159788.73123935427,385269.82485930534,6,34,BENIGN
22,790406.0589318696,1577,4271,288155.6895428139,64752.7930721046,499.53764789485007,48.93924215754304,471.3972674143157,1271.8237833098663,3.954312166374252,58.96589175334355,130401.92601949655,11182.771694060044,9.980487540935579,1.4715061269904264,89.37712789549788,0.6059171302614996,291864.2308318384,499490.5587250256,496,163,DDoS
443,9295842.659602966,293,185,5456.018767899732,2691.6903206887127,1489.3025152623939,72.29167673650193,342.7031514137062,236.5409270183032,97.62932425560203,119.77033373270282,2109.433228714097,246.55620196186922,8.767731333193222,2.311401770815692,16.572344920156436,0.09661240764853443,135974.09941665787,167681.43751343444,1,12,BENIGN
80,21199839.190986786,225,204,7341.657754965873,4403.108504237877,1176.5719886357158,75.72220702974285,350.3250158362033,1220.5873620214163,31.643042249969465,114.47711073291126,9706.964348943471,987.9174203088951,6.321072560452789,4.666076301360451,15.192735945671805,0.4219695591721248,663793.485666963,91386.35907986684,10,23,BENIGN
443,340650.39656733396,8091,1062,293524.1738074146,178889.23198068282,984.1110336695974,49.184817012937785,449.95155300072616,1277.9713129967615,32.41136745013321,150.57765555614947,415920.7508336555,14436.9933402196,1.456146641547182,2.5868705194490147,29.586674056881684,0.6433112123324682,579864.4476248615,344400.2039180128,128,83,DDoS
80,41675608.87273253,389,6,3533.647361640531,2505.5285805743324,182.06922127955892,38.80268646466104,608.3003175905834,1093.1873407805956,6.14246493733499,353.30596223776945,3592.2541121059357,493.32856430456013,3.7157558955483427,4.074382534950434,27.053336253383126,0.5297790601085963,823428.6598033491,278189.7783978079,20,37,BENIGN
8080,19257730.379895244,309,175,7389.023822318109,3273.505030614222,517.834357880642,86.03764835256969,253.53887134416183,287.4417015957365,98.49259103420668,397.3348334769685,9408.403898022958,760.5754923854003,6.84459178051603,1.5028531870896569,71.01892724422444,0.22414032506670412,640833.1880502573,351089.2779051013,11,11,BENIGN
443,8968530.856885962,444,18,5650.188891476078,1795.9996980800117,602.3824498437124,37.51231195539043,329.6408599408655,1254.404071515273,39.25460277748609,262.68479790684637,9574.975929623384,962.262602579934,3.2874162492374204,0.8494836836354824,24.785850933407325,0.23677734842349527,615003.094215979,294695.37173264235,0,30,BENIGN
53,1796283.7735199651,1305,2962,383667.7718136039,174955.05909266352,1127.1164969346805,79.71452482334712,108.61009404443239,1069.7007960767019,26.5615466975905,183.6655820406088,434589.94222996576,19479.93244699047,7.394784955099598,2.5639347791593474,70.55096560528501,0.6539273118580183,570547.9709215418,52981.46380305256,490,117,DDoS
8080,257953.38524843298,6819,2796,127461.97831079055,61566.35122532319,630.7637107687066,89.33268432403982,471.727676651193,149.66655412358455,41.75631783162189,101.89278062827577,142781.46200106776,27178.727681707373,1.2052901675066703,4.96041227646494,17.673759280249982,0.3406934444774181,409087.04530698416,347707.59939408215,103,131,DDoS
22,9334909.29705773,401,65,7055.975408401055,3633.0495458802743,222.66692329516775,35.07382005400752,311.1408775775213,280.27264595318536,65.40129247196353,306.3368437307281,1171.1639052814944,306.38631728719736,1.1155146954270998,2.5763545209918144,51.76961941602297,0.5391343884037695,758345.7465630451,454506.5534223681,14,20,BENIGN
80,11735606.589580953,288,44,2015.6075527843766,4303.988293759146,376.2223184064133,47.192413702955704,673.3476083686827,661.6327627157925,13.296690071641116,198.1205347613062,5062.750176714664,509.9133456984189,9.403123136920984,0.6580216039930674,43.57175695502161,0.9415185622417241,721686.5523711515,60407.86348688268,2,41,BENIGN
53,241510.77076921752,9080,2584,219414.4899503406,228019.4648533829,1073.5784563369416,12.663603998686401,409.931879673789,365.95059881807856,18.55043192488055,179.3312024359346,408060.0284045,42330.38497216537,7.686879424106019,4.100175370166585,82.76546955474404,0.6673565085974813,105423.22635416896,263262.40346530575,499,64,DDoS
22,1998767.0375376476,4735,4680,216425.1290408295,141601.59866750223,1335.4862617673305,70.10024673413294,392.3379801568845,702.8100640755381,79.17913851450217,89.48276659975866,446248.40931958676,17910.172166288503,9.817451140914295,2.2868716536134137,48.634382037806745,0.8120337937181481,561013.9803269864,147250.61644809495,175,104,DDoS
22,533443.7703951428,8394,4697,236644.37462352143,103056.05543466538,160.1789891576226,78.72826360574817,145.1301935091666,796.5085880052832,63.39141737625582,146.40715413056125,190845.00128246407,46375.76429089773,6.320226709162926,0.14609195728471563,44.41780247792696,0.5285279177704016,953760.8565353256,299987.66844248236,375,96,DDoS
8080,1405933.4066466815,4201,2584,353792.31109676475,222007.15589780553,369.861202485874,68.68270326839941,149.2096151749437,1018.0775254673596,3.309410551466141,119.41386436727697,424746.65458203125,42933.741038307904,2.679996928909898,2.2617028403883253,88.30906345988171,0.8020792870937576,889346.7171638898,298397.78141166107,405,130,DDoS
80,1294277.5898029823,2102,3622,358620.80956026673,192107.79004134017,266.0999210520954,31.570139520850294,241.64825323702564,599.9006335812844,61.35273647741138,132.269614414477,125956.50637943114,40885.55666471496,6.68609083198638,0.5342922695413851,87.34164944355041,0.6533379258299319,430878.16267812875,169036.2309347415,143,61,DDoS
443,1988600.2192953771,5560,3294,442183.94710822945,69913.64610139394,904.4539285523032,23.990584390267966,419.7269583287085,180.85695629452914,8.213643036535178,86.98808893865927,176848.7807930413,31282.036179692157,1.681006660489307,2.2549562281350215,52.31399006981334,0.8045184293654758,101374.22872871367,472685.2729009017,363,156,DDoS
22,1599884.1369015372,6625,2042,177083.25239489233,114550.50682158161,441.15973435651887,26.46780921146278,284.8174265621451,1227.4196328444034,50.487276411103686,76.14659133917846,283904.93100838945,38252.963437130544,6.560443657115302,0.9735189274844862,86.60748394046136,0.7740168281267051,133745.90268776717,64621.99449359144,192,95,DDoS
8080,19523521.30259847,432,134,6196.6736938581025,3707.1986181555626,1327.145543542468,59.18209175725776,557.0142465825198,898.9880525674243,85.49393362240188,303.5631148177755,2118.3350865386856,381.72972647796524,6.939821355781921,0.8909263772952637,57.867274633093906,0.5085204493331041,285682.2652147161,192898.48192347237,18,17,BENIGN
443,40441586.65383292,57,126,9251.426368987106,4931.898117187585,1309.1856630149432,24.335469830376866,620.2198447516639,839.4336081484357,78.74699287054185,212.02384150838662,3329.8311210608686,603.308993576075,4.871791134137392,3.314408051469482,45.64115878798814,0.09449603691770075,203911.22598263557,212720.49612802287,11,18,BENIGN
53,1938053.512309477,7185,736,183503.05654056722,136102.7915258552,430.6310237968701,30.18161872946308,281.6438813494519,605.423648119928,71.81302682668606,107.30715660774646,294126.01715786435,38946.87458887848,8.171136210503747,2.251712487999182,52.38372762590518,0.3776817811937313,112269.50076971443,292603.5000849699,380,194,DDoS
53,6076070.171488887,433,177,1650.2634155030178,2155.4489834614687,362.3413207432933,0.7065820557830782,266.5253802929357,556.5790377658409,18.03876302027453,298.30787013155793,5281.861675942888,182.5247133535695,9.68985936214246,0.29685455855550336,34.37561034393288,0.04277718843202292,658064.6981843562,213069.7618320475,2,18,BENIGN
22,33332366.057857625,340,42,4091.3867229857146,1553.0655922227786,349.0309110985474,17.226918233090206,577.6779790889511,1278.5846697854906,21.166340394604266,341.24033721035346,4224.517802065109,174.69612122803636,2.177871180288346,3.4502155935246046,25.975609450008946,0.75175591396641,892359.1746399148,457665.6308954111,19,8,BENIGN
53,6502606.4745476255,487,231,3657.1995001013843,2458.586678673507,589.9896809434291,90.77318553579717,443.1013006397917,935.7795150969902,20.08325593356656,208.26010200031052,1694.898060164226,691.5243168076353,7.8682616572018205,3.878311411073513,94.93282696602,0.18197941395542147,701274.0034708051,122642.74156091914,8,17,BENIGN
443,39267118.716688015,116,59,4418.393510598977,2791.7440318811928,931.4673812366291,25.4630963481809,203.0898329591651,1326.3296227332958,2.273164534734917,162.44224789396552,2721.025456165644,202.14448704299753,5.134553595644745,1.4444093729722722,55.176326594678905,0.9694256292522702,634670.7838274107,225895.54486944826,12,29,BENIGN
53,35115756.68760708,397,123,8815.76979770466,2229.786661029866,980.7779359897472,47.05126693895152,667.7595509337843,159.6270327800757,4.884829689661929,230.76173217462642,1627.8037492543422,676.1868542303624,9.246376133118279,2.043909452190954,93.25058741978094,0.8680872173028951,306809.1150671602,409365.787936812,18,38,BENIGN
8080,21351182.203304127,418,92,7657.780845845703,3497.7201045449438,994.6362648675228,74.6141035512244,511.7400941021882,1101.9587934635406,3.716526174395096,281.50644550100225,5859.037767281678,766.4385639271436,4.100646102107842,0.6054032362441206,51.666670141989194,0.7215023269297345,888551.0906467463,169182.5778827162,9,17,BENIGN
80,9929851.484095348,210,239,5225.599163158943,3264.6188216239007,638.1093588690052,57.6618176087543,218.09493135708115,221.9287469357941,61.267401232136095,193.58576019667606,2235.430379162948,895.275093075286,7.406312783613506,3.806272705411985,95.75673752739723,0.17390279007606924,212053.23801770931,109758.82332289347,18,13,BENIGN
80,49049851.031184696,421,193,9054.762259061528,3909.3091750788635,283.44175605825103,25.49248839915298,684.9956575718802,564.9412397717199,33.79700894877086,177.09901012549128,6659.299875372683,913.9382733715007,0.49559152407071105,4.065692084422191,48.80762011482752,0.2759718988120675,607423.344524427,238426.75261477195,17,17,BENIGN
80,53684383.20436066,160,18,1735.6269730099416,4175.9428717362025,1478.2391505149299,82.81970641933984,303.4212879897434,1109.289019141875,38.836544886382725,121.7421725891433,1918.944715556833,329.9915183771478,5.9998484457585155,2.4163683698659253,63.50433344872177,0.3053424998208281,956829.4621718016,192461.0640229209,13,37,BENIGN
80,1236588.6587707505,2769,2337,287510.3583338037,105369.86869806834,1024.058049237975,88.61849723424659,435.1544047062167,440.188462338469,0.3373549522230568,60.1380518870439,457413.7603370142,44780.58221266427,4.734185315222183,4.275488459190058,55.02018713883193,0.1734423467857513,314640.43126658245,326559.904920961,396,79,DDoS
80,30673361.575241204,414,23,5400.98457616448,4890.5955514486595,303.9363360927257,88.1003821011582,414.7585167287313,1246.1129053523384,26.295682300919655,105.614375417089,3929.299301622618,602.5832127245774,3.112372553623701,2.751953212553617,59.42357205760059,0.021029569055323584,422927.3448700076,489496.4472662862,1,42,BENIGN
22,14886761.61010621,449,110,8514.275112589203,3661.794747857215,1189.6856951419336,79.28008183252976,326.501281521024,311.60178967826505,58.03507522351493,135.3178429887094,3273.05319107296,313.5611388694007,1.021538938292566,0.25631372393931184,68.01776818978104,0.8157244807667967,794588.5563142314,210915.1705230589,2,49,BENIGN
53,1459207.0713574726,2913,4131,109993.90123303194,118536.16171464106,1062.8990140493602,0.9853995740991661,304.1482989728106,1248.4974048639403,14.314185729994477,187.45316741646477,429864.73666727106,23429.512191795988,6.94125687459817,3.609714118072085,54.36755778816971,0.010247244538833692,679420.4964527556,260481.20220452553,104,91,DDoS
53,11096926.913425392,493,14,9322.786371928878,1106.6521140195832,1410.5445006330178,93.47903552741391,557.90730516796,1216.9578621029223,6.389122566694628,380.6052125528069,5294.08818722621,234.54540862529493,3.273437534653561,1.6939825287008234,36.006385900049295,0.8947561109711815,925696.3038335765,75437.0547280757,4,36,BENIGN
8080,4389903.788461746,476,187,8364.441589527869,3039.9674630603754,313.19019224799126,41.23844233526371,354.8296344652877,534.4271196071628,52.723717949472196,196.9835790839836,5484.554242899052,813.4169924906694,2.877793079569053,0.7474438484156118,92.95600156074907,0.5537312995368563,935651.4135359459,357974.6974912022,4,16,BENIGN
53,1260812.783654922,5269,731,222245.4561952285,213569.78672421232,1377.6895795026994,94.29057587083163,292.2925085600917,609.9111310931983,16.0217866324737,132.8272056281192,493030.39913439675,42104.89597532427,8.622660624995747,3.7259095667632316,79.74472367654208,0.2905421150721609,268260.3701759499,340469.05808189075,188,51,DDoS
22,42542200.546799675,83,43,1753.8525342464923,2443.0441139278064,1308.8455359163245,49.86394592885609,565.6304852929728,439.91150323476745,71.1127844180984,391.7850468672831,5632.07740866368,299.6400179613894,1.2321198024332614,2.451386237375691,80.40796422993009,0.8513074183741408,373767.4428176411,394979.0893613083,9,12,BENIGN
443,957407.3657827501,3050,2810,450523.89947557,199281.32697235572,696.0269965500818,42.84783666062453,379.6892471256854,869.6256491518764,76.77637598718766,165.07671658709558,181793.8189387555,48166.0528757813,7.524241057472288,2.289140700505555,14.79949381081863,0.044432495323877816,130640.30475252071,401195.37852011673,174,111,DDoS
80,6211055.685411679,196,16,1934.4051549830338,1350.5563696954891,279.1801173228197,2.737544365965361,605.907375773982,315.98372752746417,89.8432476185019,206.8121697960671,7547.982883855718,160.5493450138279,1.410653540019727,1.8396720300316791,31.389114955239194,0.34288126180204676,879326.147365631,84412.34261200018,9,26,BENIGN
80,346851.6358986378,4719,2545,402571.22909311694,84649.22504400028,1015.6887819105655,71.82427864264578,331.4875743396025,1301.225907531089,36.06410189732328,144.85690814115642,210633.65415772508,41668.250853922655,4.2229235261431715,2.003629075236484,32.22901921172581,0.6409986684028324,176912.85033362068,447952.8526765233,138,126,DDoS
8080,295360.85812602134,1582,2016,118697.82873875709,167874.23110927935,253.39297154286052,55.548101106580226,188.63556012731647,982.5981919488972,42.4273785000436,191.72351241486368,359643.83327230555,13537.982927906294,9.882943379414947,2.9111059335857563,36.10352424896516,0.24519916203891773,610850.214695697,114025.29343875463,454,126,DDoS
8080,59208995.193647936,407,183,6540.152074746872,2016.0600192344943,1470.7214650032329,98.97165049287095,668.280265787721,690.1238865431118,93.94244618072095,284.1590571955782,3462.7058392555027,249.88147643338263,9.837439239154985,1.5189952566583373,20.400930965744482,0.04447108406106336,568397.2105681095,276027.6794312414,11,50,BENIGN
8080,360595.9426587433,9522,2063,270015.5058834335,147410.5766825255,854.5223153641398,35.7649284695911,220.6075687333789,478.6682368121288,7.693753899778533,139.37909849125816,234913.78408305385,35897.544269525824,1.8448422277552938,3.4534704627976147,81.21175906928467,0.04858812817233045,884999.8452317488,93865.58045262311,291,54,DDoS
